Ticker;Field Mnemonic;Data State;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
002369 CH Equity;EV_TO_T12M_SALES;Dynamic;;2,564319554;1,669467495;1,963114673;0,961976001;1,567110195;1,428598563;2,192116755;1,902819998;1,901512198;1,428217666;2,230225701;2,629662518;2,62005667;4,809709431;;;;;;;;;;;;;;;;;;;;;;;;;
7613 JP Equity;EV_TO_T12M_SALES;Dynamic;;0,364975758;0,397753108;0,481407409;0,537536747;0,45634705;0,386738085;0,576028267;0,498371499;0,426577488;0,347767611;0,212826502;0,188896457;0,220313584;0,200991197;0,251987613;0,107482017;0,212282721;0,194195398;0,282692889;0,228546836;0,180873161;0,204562972;0,156790484;0,124723646;0,214777369;;;;;;;;;;;;;;
SVI TB Equity;EV_TO_T12M_SALES;Dynamic;;0,80311222;0,966296999;1,206481768;0,734532546;0,661998414;0,62816841;0,579430525;0,767553328;1,006694645;0,618210818;0,925784191;1,016111268;0,663690387;0,773571342;0,507339563;0,120428477;0,264397161;0,322345238;0,25863668;0,371970512;0,793112586;0,242467253;0,429685966;0,85800119;;;;;1,239055184;;2,931591997;1,862994355;;;;;;;
VMS SP Equity;EV_TO_T12M_SALES;Dynamic;;0,968267836;1,082002029;1,457828854;1,56945265;1,098398732;0,949110463;1,275430522;0,817580747;0,732434093;0,787234008;0,808708403;0,807689572;0,573902181;0,861311315;0,610098697;0,225677871;0,901810975;1,271474458;0,968968703;1,125364567;1,383251888;1,247875777;1,941094864;1,704913011;4,2729361;1,403401022;1,046292424;0,801121389;1,355971909;1,079184088;2,469449625;0,811591777;;;;;;;
303 HK Equity;EV_TO_T12M_SALES;Dynamic;;0,638392519;0,665925575;0,775325623;0,897566351;0,805034784;1,079047319;1,36950441;1,315593534;1,459556834;1,749692186;1,528030484;1,476944525;1,609620248;1,450608221;1,495282102;0,455443618;0,564778292;1,009529027;0,695360725;0,186079539;0,287911513;0,059610296;0,408192074;0,22564487;0,923995823;0,565296535;0,902737562;0,603404031;0,48273861;0,340360717;0,510958413;;;;;;;;
600745 CH Equity;EV_TO_T12M_SALES;Dynamic;;1,105872529;1,381063629;3,221226474;2,488740496;2,808730908;0,9884708;1,428211019;1,204055833;45,29878665;5,724329538;3,604051158;4,076914929;5,169113294;5,878650017;5,427408613;2,01497679;;170,1532124;83,57534812;14,35325849;7,400382231;28,74222329;57,02995324;20,99461886;23,28802178;7,491482446;11,48447787;6,462160243;;;;;;;;;;;
3231 TT Equity;EV_TO_T12M_SALES;Dynamic;;0,415431188;0,179191452;0,223099067;0,17598393;0,136777134;0,108036305;0,108170962;0,09591116;0,125050273;0,181047575;0,120000662;0,123035779;0,137164023;0,191766746;0,189901433;0,085858899;0,302875837;0,229014243;0,248990957;0,120476826;0,442543236;;;;;;;;;;;;;;;;;;
6285 TT Equity;EV_TO_T12M_SALES;Dynamic;;0,711245384;0,474500591;0,550936991;0,473275861;0,472156387;0,520175112;0,507544475;0,531012455;0,52856882;0,461283176;0,570621669;0,394982951;0,404686027;0,648997419;0,785235911;0,225445415;0,589923025;0,653637479;;;;;;;;;;;;;;;;;;;;;
BREMSODC Index;EV_TO_MKT_CAP;Average;1,026334784;1,108456315;1,208278432;1,157551885;1,092967758;1,103887166;1,144884812;1,0940812;1,066218764;1,035528316;1,017792619;1,054035371;1,1176615;1,138330441;1,031936644;1,022117697;1,194336898;1,023241464;1,039115273;1,079967349;1,098543339;1,017705934;1,043103297;1,06297221;1,270397521;1,061621745;1,012008648;1,002829382;1,020712664;1,172549031;1,204585967;1,18081917;1,203335296;1,186191502;1,359319627;0,98685467;0,997587618;1,159214461;;
2311 TT Equity;EV_TO_MKT_CAP;Dynamic;;;;;;;;1,118940869;1,322572771;1,260063046;1,183215001;1,271460354;1,361447704;1,313417654;1,254262181;1,258919699;1,605675423;1,153133135;1,134564482;1,328401597;1,465376763;;1,639353193;1,382184603;1,596618324;1,123036411;1,131929396;1,043088121;1,141982969;1,171368139;1,173355898;1,119619503;1,009480053;1,084838649;;;;;;
8101 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,732713405;1,51340884;1,264045512;1,865615495;1,439074712;1,909230874;2,242509491;2,505847456;1,230665741;0,952030422;0,909333671;1,172273458;0,971771202;0,962704545;0,831877555;;0,800169515;0,840083516;0,88524711;0,870217976;;;;;;;;;;;;;;;;;;;
285 HK Equity;EV_TO_MKT_CAP;Dynamic;;1,0793784;0,933722575;0,955757291;0,990643044;0,970733022;0,756500085;0,911639933;0,73877358;0,716107412;0,861091376;0,675341676;0,420461579;0,478347526;0,800941628;0,90531061;0,791999646;0,938934558;;;;;;;;;;;;;;;;;;;;;;
CLS CN Equity;EV_TO_MKT_CAP;Dynamic;;1,117932161;1,300113172;1,288047791;1,117582264;1,205076911;1,28072924;0,791677291;0,812371272;0,832603361;0,724488485;0,710344325;0,665642549;0,586924051;0,695605259;0,669700196;0,560167228;0,732016281;0,970197421;0,909423668;0,958568603;0,86483583;0,682241561;0,963813463;0,922883464;0,973292099;1,028392342;;;;;;;;;;;;;
2324 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,211064556;1,485564098;1,76469102;1,368512575;1,37538055;1,435040923;1,217718276;1,105727712;1,009113487;1,005781019;1,231787306;1,018063858;0,770311605;0,897687481;0,960240298;0,65975358;0,749199835;0,572107207;0,85598441;0,876536132;0,85235004;0,874556207;0,903690305;1,032110124;0,913958337;0,88163321;0,836072627;0,861397376;0,961361991;1,07000719;1,148351551;;;;;;;;
3062 TT Equity;EV_TO_MKT_CAP;Dynamic;;0,81573845;0,879560096;0,783779353;0,662603104;0,70873779;0,692903311;0,76907435;0,685702524;0,383250419;0,770229487;0,832091425;0,753553376;0,528739362;0,695683587;0,721720658;0,522715738;0,863423797;0,91323408;0,980332039;1,48019297;;;;;;;;;;;;;;;;;;;
2362 TT Equity;EV_TO_MKT_CAP;Dynamic;;2,044514058;2,3894993;2,313351848;2,637594015;2,334527538;2,817765607;3,024511818;3,217920434;3,149997702;2,211985673;1,625667418;2,073379184;1,859834266;1,381530103;1,281279107;1,778196001;1,348079577;1,444966411;2,493766255;1,844384108;1,214595519;1,402513281;1,186409501;2,199934502;1,243214883;0,961477437;0,908936497;;;;;;;;;;;;
CTS US Equity;EV_TO_MKT_CAP;Dynamic;;0,950293439;0,961925297;0,943535999;0,990329062;1,027883106;0,939931573;0,956055746;0,967707249;0,884651384;0,90005046;0,926113172;1,123606424;0,993580238;0,991235182;0,997647617;1,190365361;1,059084765;1,049101871;1,175813692;1,076390973;1,121836038;1,325882014;1,283423878;1,172713769;1,073734691;1,089947316;1,059430955;0,859828194;0,925556667;0,988957478;0,945544806;0,976747925;1,006396205;1,016470832;0,98685467;0,997587618;1,159214461;;
FN US Equity;EV_TO_MKT_CAP;Dynamic;;0,903524684;0,88572384;0,852567521;0,856716954;0,803421759;0,794584997;0,807983238;0,866408492;0,828376099;0,694023151;0,699785951;0,750860783;0,822176568;0,851483382;0,822074237;;;;;;;;;;;;;;;;;;;;;;;;
2038 HK Equity;EV_TO_MKT_CAP;Dynamic;;;;0,276288365;0,163356291;0,372692289;0,410997306;0,302737471;0,184545898;0,142303677;0,292790593;0,418274542;0,399119174;0,681759383;0,856914969;0,883384236;0,860588317;0,965261914;0,977539206;0,984173094;;;;;;;;;;;;;;;;;;;;
2354 TT Equity;EV_TO_MKT_CAP;Dynamic;;0,374889839;0,06471377;0,337062208;0,20711899;0,374011841;0,346778626;0,530702974;0,616192515;0,311397553;0,590621557;0,56874037;0,757073096;0,856736748;0,914597877;0,960932768;1,164321902;1,078027039;1,022465253;;1,074195204;0,858873827;;;;;;;;;;;;;;;;;;
FLEX US Equity;EV_TO_MKT_CAP;Dynamic;;1,124725987;1,134108011;1,217946175;1,203527757;1,374133594;1,262877662;1,170257354;1,129424498;1,182882535;1,066949536;1,100186185;1,111259348;1,135790514;1,083452574;1,051629027;1,478749402;1,216381067;1,118507571;1,108997425;1,126542794;1,122944314;1,151208181;1,044561322;1,0855608;1,028285798;1,04890669;1,17304421;1,436226571;1,170400976;1,050513583;0,927048834;;;;;;;;
601138 CH Equity;EV_TO_MKT_CAP;Dynamic;;0,891596158;0,954541716;0,899559362;0,878402593;0,893716831;0,835239952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
002241 CH Equity;EV_TO_MKT_CAP;Dynamic;;1,068760271;1,089971061;1,007248161;1,031453257;1,07234872;1,262922359;1,048290738;1,095023458;1,04614815;1,066529529;1,023465969;1,027635277;1,079559017;1,017308199;1,035891703;0,982609962;;;;;;;;;;;;;;;;;;;;;;;
3005 TT Equity;EV_TO_MKT_CAP;Dynamic;;0,892424803;0,828746176;0,956429466;0,952257092;0,939164063;0,89848548;0,971758362;0,914179763;0,747740423;0,840683788;0,923253115;1,011794503;1,030419789;0,908129294;0,879318638;0,755953151;0,83949402;0,551435029;0,95201444;;;;;;;;;;;;;;;;;;;;
2317 TT Equity;EV_TO_MKT_CAP;Dynamic;;0,854948468;1,067525157;0,995801561;0,773127943;0,967146455;1,043423175;0,984179974;0,858946901;0,713420285;0,833063298;0,882395031;0,991593683;1,106353666;1,084608999;1,003780068;1,129224826;1,016115123;1,001055115;0,997137285;1,016855533;0,978996492;0,960102314;1,01136604;1,047953885;0,991497773;1,019921666;1,018216668;1,011718406;1,060511092;1,143891548;;;;;;;;;
2356 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,107819873;1,191601694;1,317986243;1,083560722;1,101316672;1,121633362;1,093086706;0,950346541;0,809370126;0,904576227;0,843703202;0,993927878;1,464996915;1,088162074;1,140409587;1,429695326;1,064204086;1,073258398;;1,070710316;0,821157081;0,751730366;0,818930202;0,995029125;1,035348589;0,978028284;0,975476996;0,962376472;;;;;;;;;;;
JBL US Equity;EV_TO_MKT_CAP;Dynamic;1,113435579;1,115957791;1,275632912;1,232105692;1,375923657;1,304422496;1,261832216;1,162067406;1,309675643;1,205831421;1,167304814;1,197309994;1,098305234;1,091856965;1,211760401;1,160424515;1,173553357;1,133709625;0,93016445;0,922126633;0,924938319;0,990111;0,925107937;0,986668975;0,974925187;0,971526351;1,076342943;1,003201277;0,942681008;1,519275533;1,670417057;1,355668885;;;;;;;;
2301 TT Equity;EV_TO_MKT_CAP;Dynamic;;0,758043698;0,633755606;0,737684521;0,608500728;0,701069663;0,68155659;0,732656063;0,749248368;0,681720154;0,795668518;0,849804274;0,900283806;0,918480876;0,913930239;0,926206694;1,074290089;1,083963232;0,864220445;0,860578463;0,818309615;0,835334022;0,878033189;0,851223234;1,165523158;1,216751663;1,179315188;1,204722954;1,09406498;1,34701038;;;;;;;;;;
002475 CH Equity;EV_TO_MKT_CAP;Dynamic;;1,076187729;1,123927688;1,062540999;1,004948216;1,00306503;1,055338184;1,01031376;0,944505058;1,028397561;1,025346282;1,082753379;1,051196665;1,001211852;0,869720636;;;;;;;;;;;;;;;;;;;;;;;;;
4938 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,091204194;1,430065233;1,282850317;1,261032399;0,90477301;1,306140409;0,916336751;0,781434715;0,969262082;0,869015378;1,178241782;1,227805034;1,292762865;1,026491354;;;;;;;;;;;;;;;;;;;;;;;;;
PLXS US Equity;EV_TO_MKT_CAP;Dynamic;0,986267086;1,086827858;1,094289703;1,012143569;0,996841121;1,035392309;0,941674046;0,863719135;0,891091311;0,925137471;0,936955221;0,935057749;0,974416985;1,058274709;0,952988287;0,893239027;1,00615908;0,856610919;0,81038047;0,885456043;0,956039979;0,918089481;0,77014101;0,972400798;1,055307815;0,938624527;0,919896233;1,00014486;1,142915553;1,354656477;1,58510292;1,433437807;1,148713522;1,467339653;1,702168422;;;;;
2352 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,710572905;2,102063606;2,016849226;1,818543022;1,992101905;1,795460793;1,690969312;1,635701793;2,226752391;1,984122647;2,554278243;2,844310811;2,885190072;1,605025271;1,833129458;4,663405209;1,771976117;2,000229954;1,186182992;1,073824598;1,037152425;0,97071465;1,169494596;1,405118933;1,060811384;1,184777286;0,968150571;0,939136938;;;;;;;;;;;
2382 TT Equity;EV_TO_MKT_CAP;Dynamic;;0,949972965;1,182467718;1,060483536;0,906725768;1,109466309;1,225388656;1,164385851;0,922210523;1,060610877;0,974136844;0,916360011;1,033590872;1,147125031;0,986576654;0,887893669;0,811271503;0,912853538;0,965212197;1,671580481;0,959569676;0,941689165;0,959335981;0,986793197;;;;;;;;;;;;;;;;
SANM US Equity;EV_TO_MKT_CAP;Dynamic;0,979301687;0,968680946;0,955436039;0,895259796;0,954307279;0,9690025;1,10057439;1,027495593;1,030871118;1,075002722;1,043653998;1,123260585;1,702074674;2,116663297;1,744525193;1,838008777;1,70296655;1,582673967;1,559702854;1,240195398;1,219160285;1,17683644;1,719228985;0,964819625;0,992811071;0,97813404;0,892871707;0,990939235;0,95785517;0,929080691;0,866852438;1,022351423;;;;;;;;
000021 CH Equity;EV_TO_MKT_CAP;Dynamic;;1,207847588;1,371916619;1,28051261;1,308072856;1,391471006;1,509459776;1,440026367;1,210031796;1,290443928;1,527712069;1,619249051;1,529009012;1,421697196;0,974591722;0,923164705;0,724941479;0,887998583;0,767097556;0,784993345;0,866883106;0,90265403;0,996333832;1,026812907;1,006025042;0,986943848;0,958751995;1,000984106;0,981426898;1,249937514;1,351217669;;;;;;;;;
002369 CH Equity;EV_TO_MKT_CAP;Dynamic;;1,241417213;1,198698158;1,161270217;0,990238882;1,006620872;1,052553254;1,014708546;1,046512972;1,111044656;1,108617844;1,064227625;0,95431304;0,972536399;0,924613636;;;;;;;;;;;;;;;;;;;;;;;;;
7613 JP Equity;EV_TO_MKT_CAP;Dynamic;;1,641616401;1,82418754;1,631710251;1,338619312;1,414383775;1,389928417;1,127867145;1,091442916;1,066504526;1,212630543;1,461907882;1,52940473;1,598709352;1,481579342;1,178433937;2,199682542;1,167484266;1,476549636;1,290112637;1,958313292;1,725765572;1,685079365;1,472079479;1,737826204;1,306015028;;;;;;;;;;;;;;
SVI TB Equity;EV_TO_MKT_CAP;Dynamic;;1,209061872;1,204389909;1,224193015;1,208305958;1,213744732;0,886818434;0,756586799;0,727219635;0,733237273;0,565839986;0,792022045;0,98400017;0,912085245;0,948116996;0,955714981;0,556683497;0,732930661;1,027110693;0,86643819;1,124550447;0,948736199;0,798249311;1,203058834;0,918813123;;;;;1,383276502;;1,54013983;1,838928255;;;;;;;
VMS SP Equity;EV_TO_MKT_CAP;Dynamic;;0,74067994;0,841857654;0,851266632;0,839303715;0,853822805;0,82347121;0,876542278;0,853079716;0,858132878;0,89743306;0,892568967;0,87174723;0,820152203;0,907282523;0,857626204;0,710890056;0,994808341;1,079145572;0,843584394;0,856984692;0,852295591;0,883696222;0,903173403;0,92651431;0,933111549;0,817488553;0,841196982;0,83722072;1,014377543;0,929594198;1,001280981;1,042806724;;;;;;;
303 HK Equity;EV_TO_MKT_CAP;Dynamic;;0,893425434;0,987693573;1,000707826;0,939258843;0,957541536;0,907774651;0,919787648;0,911044166;0,908471185;0,917896255;0,899859732;0,898911246;0,897932622;0,881783088;0,857486138;0,693066985;0,74495084;0,857039176;0,775562108;0,605891918;0,719746112;0,43569219;1,093196448;2,81999725;1,12463528;0,887694416;0,945766725;0,976224184;1,156323899;1,420535657;1,314748079;;;;;;;;
600745 CH Equity;EV_TO_MKT_CAP;Dynamic;;1,287359544;1,225622999;1,058521333;1,050805458;1,123192941;1,272535456;1,123980209;1,184580179;1,11106401;1,30431293;1,476244396;1,505241328;1,641216762;1,182900423;1,139399965;1,365182532;;1,305635517;1,28632819;1,241331587;1,093230979;1,052866159;1,035343394;1,081886817;1,210269155;1,146772361;1,075897328;1,165634516;;;;;;;;;;;
3231 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,274436916;2,107845978;2,319555977;1,724413832;1,491657744;1,785648828;1,415365778;1,004096338;1,734789943;1,513891245;1,256972414;1,232074586;1,13787148;1,011530654;0,896705598;1,011996872;1,042251832;0,838947352;0,857977344;1,025673298;1,490105705;;;;;;;;;;;;;;;;;;
6285 TT Equity;EV_TO_MKT_CAP;Dynamic;;1,046984519;1,424334096;1,197458822;0,959693816;0,997182002;0,975998959;0,920746379;0,920781907;0,937939944;0,844509192;0,841105415;0,914452193;0,970419127;0,946185493;0,911981235;0,837327522;0,89178289;0,906160942;0,856776481;0,972141287;0,922194696;;;;;;;;;;;;;;;;;;
