Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
200016 CH Equity,Dynamic,2001,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,935065542"
200016 CH Equity,Dynamic,2002,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,79131303","0,598516979"
200016 CH Equity,Dynamic,2004,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"23,69722623","0,475704821"
200016 CH Equity,Dynamic,2005,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"26,10380985","0,421431498"
200016 CH Equity,Dynamic,2006,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"21,12807239","0,471105855"
200016 CH Equity,Dynamic,2007,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"18,20854321","0,635641409"
200016 CH Equity,Dynamic,2008,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"12,6824902","0,43319193"
200016 CH Equity,Dynamic,2009,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"31,11152289","0,735065755"
200016 CH Equity,Dynamic,2010,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"173,700805","0,575157973"
200016 CH Equity,Dynamic,2011,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,463382989"
200016 CH Equity,Dynamic,2012,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"50,91590229","0,556421202"
200016 CH Equity,Dynamic,2013,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,406997583"
200016 CH Equity,Dynamic,2014,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,452892151"
200016 CH Equity,Dynamic,2015,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,641371451"
200016 CH Equity,Dynamic,2016,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,56774814"
200016 CH Equity,Dynamic,2017,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"22,33824155","0,339425079"
200016 CH Equity,Dynamic,2018,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,435956254"
200016 CH Equity,Dynamic,2019,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"130,3398703","0,511267886"
200016 CH Equity,Dynamic,2020,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,670467616"
200016 CH Equity,Dynamic,2021,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,596428115"
200016 CH Equity,Dynamic,2022,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,902854054"
200016 CH Equity,Dynamic,2023,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"1,373417723"
600060 CH Equity,Dynamic,1997,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"21,65127152","2,223851464"
600060 CH Equity,Dynamic,1998,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"1,982332651"
600060 CH Equity,Dynamic,1999,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"23,15906214","1,632312711"
600060 CH Equity,Dynamic,2000,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"31,82462737","1,404171723"
600060 CH Equity,Dynamic,2001,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"94,92868393","1,005933174"
600060 CH Equity,Dynamic,2002,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"20,19119403","0,484724286"
600060 CH Equity,Dynamic,2003,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"16,51117515","0,449563992"
600060 CH Equity,Dynamic,2004,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,52144917","0,386056139"
600060 CH Equity,Dynamic,2005,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"10,93728348","0,334185485"
600060 CH Equity,Dynamic,2006,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"8,88015392","0,231592541"
600060 CH Equity,Dynamic,2007,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"16,32328628","0,429604465"
600060 CH Equity,Dynamic,2008,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,82286185","0,214494837"
600060 CH Equity,Dynamic,2009,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"22,76213101","0,74214455"
600060 CH Equity,Dynamic,2010,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,736867849","0,386664226"
600060 CH Equity,Dynamic,2011,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,255937508","0,361330637"
600060 CH Equity,Dynamic,2012,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,779967378","0,504520751"
600060 CH Equity,Dynamic,2013,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,656675068","0,487942318"
600060 CH Equity,Dynamic,2014,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"8,57309605","0,455991444"
600060 CH Equity,Dynamic,2015,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"14,61282366","0,811460851"
600060 CH Equity,Dynamic,2016,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"10,76008838","0,671239378"
600060 CH Equity,Dynamic,2017,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"13,33758212","0,508911687"
600060 CH Equity,Dynamic,2018,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"17,92921219","0,29909829"
600060 CH Equity,Dynamic,2019,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"14,95630716","0,329571223"
600060 CH Equity,Dynamic,2020,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"9,009007925","0,358189125"
600060 CH Equity,Dynamic,2021,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"10,28712979","0,357522595"
600060 CH Equity,Dynamic,2022,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"4,845412978","6,009962137","0,308084169"
600060 CH Equity,Dynamic,2023,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"8,140188034","8,531353811","0,488594912"
600060 CH Equity,Dynamic,2024,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"8,698649221",,
600839 CH Equity,Dynamic,1994,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"2,719018482","0,589408729"
600839 CH Equity,Dynamic,1995,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"1,648291046","0,378047704"
600839 CH Equity,Dynamic,1996,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,162976756","1,515608744"
600839 CH Equity,Dynamic,1997,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"18,34028029","4,047098843"
600839 CH Equity,Dynamic,1998,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"3,255308511"
600839 CH Equity,Dynamic,1999,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"32,82157196","2,814761002"
600839 CH Equity,Dynamic,2000,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"40,68395631","2,343317939"
600839 CH Equity,Dynamic,2001,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"52,296195","1,774395636"
600839 CH Equity,Dynamic,2002,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"36,68136044","1,306742086"
600839 CH Equity,Dynamic,2003,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"32,2933846","1,288371243"
600839 CH Equity,Dynamic,2004,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,831417003"
600839 CH Equity,Dynamic,2005,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"12,71028718","0,679126238"
600839 CH Equity,Dynamic,2006,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"12,52511072","0,544090413"
600839 CH Equity,Dynamic,2007,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"30,99191807","0,97838555"
600839 CH Equity,Dynamic,2008,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"16,17290191","0,513483352"
600839 CH Equity,Dynamic,2009,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"20,77795466","0,736628013"
600839 CH Equity,Dynamic,2010,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"33,11897957","0,580693057"
600839 CH Equity,Dynamic,2011,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"18,07284368","0,477141763"
600839 CH Equity,Dynamic,2012,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"20,29196586","0,489508869"
600839 CH Equity,Dynamic,2013,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,79500774","0,534307873"
600839 CH Equity,Dynamic,2014,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"33,19901884","0,65660405"
600839 CH Equity,Dynamic,2015,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"77,04850565","0,682606082"
600839 CH Equity,Dynamic,2016,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"19,39600837","0,545751038"
600839 CH Equity,Dynamic,2017,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"22,3669612","0,423916223"
600839 CH Equity,Dynamic,2018,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,24135164","0,422862255"
600839 CH Equity,Dynamic,2019,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"18,31454658","0,419933988"
600839 CH Equity,Dynamic,2020,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"23,20935366","0,384168512"
600839 CH Equity,Dynamic,2021,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,92017693","0,369852868"
600839 CH Equity,Dynamic,2022,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,37520855","0,472619139"
600839 CH Equity,Dynamic,2023,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"16,38974727","0,55864685"
6752 JP Equity,Dynamic,1991,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,15983502","0,614279382"
6752 JP Equity,Dynamic,1992,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,365453773","0,582947383"
6752 JP Equity,Dynamic,1993,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,240765793","0,718729184"
6752 JP Equity,Dynamic,1994,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,466389673","0,577489454"
6752 JP Equity,Dynamic,1995,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,482074278","0,619035934"
6752 JP Equity,Dynamic,1996,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,116796962","0,576581661"
6752 JP Equity,Dynamic,1997,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,906100038","0,610525044"
6752 JP Equity,Dynamic,1998,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"8,952129057","0,664180215"
6752 JP Equity,Dynamic,1999,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"12,29796126","0,882865596"
6752 JP Equity,Dynamic,2000,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"8,854301715","0,648383557"
6752 JP Equity,Dynamic,2001,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"21,73873374","0,501084135"
6752 JP Equity,Dynamic,2002,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,333508911","0,250999603"
6752 JP Equity,Dynamic,2003,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,669672278","0,422369669"
6752 JP Equity,Dynamic,2004,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,678992036","0,413174031"
6752 JP Equity,Dynamic,2005,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,172195631","0,583553538"
6752 JP Equity,Dynamic,2006,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,894555236","0,50299913"
6752 JP Equity,Dynamic,2007,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,993175156","0,462495901"
6752 JP Equity,Dynamic,2008,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,098958124","0,231025211"
6752 JP Equity,Dynamic,2009,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"8,132006984","0,535765646"
6752 JP Equity,Dynamic,2010,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,651569273","0,359873168"
6752 JP Equity,Dynamic,2011,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,621422128","0,353180613"
6752 JP Equity,Dynamic,2012,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,392346371","0,300902441"
6752 JP Equity,Dynamic,2013,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,400189873","0,36183969"
6752 JP Equity,Dynamic,2014,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,218352979","0,452124997"
6752 JP Equity,Dynamic,2015,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,625165036","0,303386159"
6752 JP Equity,Dynamic,2016,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,518503719","0,405167064"
6752 JP Equity,Dynamic,2017,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,882654299","0,485090864"
6752 JP Equity,Dynamic,2018,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"3,765148128","0,327778771"
6752 JP Equity,Dynamic,2019,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"3,835669792","0,338693704"
6752 JP Equity,Dynamic,2020,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"4,82321013","5,612353464","0,500113019"
6752 JP Equity,Dynamic,2021,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"3,732550318","5,142252167","0,493647205"
6752 JP Equity,Dynamic,2022,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"4,258486456","5,33005897","0,425839609"
6752 JP Equity,Dynamic,2023,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"4,587622539","5,364135364","0,477704538"
6752 JP Equity,Dynamic,2024,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"5,340883785",,
6753 JP Equity,Dynamic,1991,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,814987616"
6753 JP Equity,Dynamic,1992,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,814536029"
6753 JP Equity,Dynamic,1993,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"1,122687727"
6753 JP Equity,Dynamic,1994,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"0,862941483"
6753 JP Equity,Dynamic,1995,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"1,098195485"
6753 JP Equity,Dynamic,1996,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,31462259","0,910252979"
6753 JP Equity,Dynamic,1997,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,722476106","0,629396883"
6753 JP Equity,Dynamic,1998,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"8,638641452","0,908757899"
6753 JP Equity,Dynamic,1999,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"12,51822352","1,377746053"
6753 JP Equity,Dynamic,2000,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,51491799","0,911870641"
6753 JP Equity,Dynamic,2001,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"10,69411097","1,154648675"
6753 JP Equity,Dynamic,2002,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,911437533","0,691831274"
6753 JP Equity,Dynamic,2003,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,620801538","0,921941317"
6753 JP Equity,Dynamic,2004,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,838052285","0,736414641"
6753 JP Equity,Dynamic,2005,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,837337173","0,8559025"
6753 JP Equity,Dynamic,2006,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,717653373","0,848709212"
6753 JP Equity,Dynamic,2007,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,867682137","0,639957372"
6753 JP Equity,Dynamic,2008,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,432430999","0,476294823"
6753 JP Equity,Dynamic,2009,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,625285984","0,645679079"
6753 JP Equity,Dynamic,2010,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,358574636","0,50621215"
6753 JP Equity,Dynamic,2011,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,661738089","0,657879633"
6753 JP Equity,Dynamic,2012,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"41,58420674","0,528471043"
