Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
2475 TT Equity,Dynamic,2003,Hardware. Global Display Panels Compeitive peers,,"5,265319943","1,092144547"
2475 TT Equity,Dynamic,2004,Hardware. Global Display Panels Compeitive peers,,"4,961653416","1,01645727"
2475 TT Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"12,17027531","1,461141098"
2475 TT Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,"9,422199871","1,027370383"
2475 TT Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"3,607412762","0,929315534"
2475 TT Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"4,45003524","0,705089883"
2475 TT Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,,"1,764238344"
2475 TT Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,"6,348363814","0,72302201"
2475 TT Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,"12,67732699","0,589831242"
2475 TT Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"17,35642444","0,753316533"
2475 TT Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"4,464531412","0,737811233"
2475 TT Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"7,910726073","0,847099115"
2475 TT Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"89,72160016","1,151493868"
2475 TT Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"10,71062556","1,961133031"
2475 TT Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"8,813903819","2,11437819"
2475 TT Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,,,"0,663794595"
3481 TT Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"48,69809001","2,265938851"
3481 TT Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,"13,95765044","1,520535807"
3481 TT Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"10,38630978","1,718910915"
3481 TT Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"3,328114111","0,323943076"
3481 TT Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,"20,68413205","0,995525337"
3481 TT Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,"42,64814065","6,45341655"
3481 TT Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,"10,16100765","0,722791702"
3481 TT Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"5,264856657","0,729938552"
3481 TT Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"2,801119351","0,617571482"
3481 TT Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"2,409107386","0,500521676"
3481 TT Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"1,400255327","0,292210803"
3481 TT Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"2,847179818","0,474256628"
3481 TT Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"1,063047812","0,260213551"
3481 TT Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,,"1,54282971","0,224777035"
3481 TT Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,,"4,380654742","0,263761491"
3481 TT Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,,"3,310453752","0,458122922"
3481 TT Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,,"1,902680499","0,537992438"
3481 TT Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,"5,998206442","72,51369207","0,247958614"
3481 TT Equity,Dynamic,2023,Hardware. Global Display Panels Compeitive peers,"4,579307549","9,228334671","0,52580689"
3481 TT Equity,Dynamic,2024,Hardware. Global Display Panels Compeitive peers,"3,847134196",,
6116 TT Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"11,73188505","1,124986838"
6116 TT Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,"7,333275221","0,833505122"
6116 TT Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"3,082522649","0,893147149"
6116 TT Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"1,580856965","0,224508648"
6116 TT Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,"24,63082999","0,829500563"
6116 TT Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,"5,244386224","0,537761355"
6116 TT Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,"87,2015923","0,485721678"
6116 TT Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"1,545163407","0,141652287"
6116 TT Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"3,243435385","0,913350413"
6116 TT Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"4,30086146","0,849367804"
6116 TT Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"12,61140119","0,610682537"
6116 TT Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"1,886285074","0,624011457"
6116 TT Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"3,243883711","1,188949968"
6116 TT Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,,"2,049245636","0,34286362"
6116 TT Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,,"4,950137902","0,662483662"
6116 TT Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,,"3,500541962","0,901003702"
6116 TT Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,,"3,134827254","1,074313157"
6116 TT Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,,"26,70361995","1,302865576"
6740 JP Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"4,57456682","0,64263982"
6740 JP Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"3,268787502","0,325296415"
6740 JP Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"1,710778803","0,158382028"
6740 JP Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"2,09198997","0,239509984"
6740 JP Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"7,627348142","0,31348237"
6740 JP Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,"7,7173608","10,72974328","0,278346624"
6740 JP Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,"8,478193818",,"0,593212685"
6740 JP Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,"10,18293005",,"1,090988423"
6740 JP Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,"11,31490767","2037,540442","1,480240297"
6740 JP Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,"23,72611822",,"1,022097654"
6740 JP Equity,Dynamic,2023,Hardware. Global Display Panels Compeitive peers,,,"0,818362589"
6752 JP Equity,Dynamic,1991,Hardware. Global Display Panels Compeitive peers,,"5,15983502","0,614279382"
6752 JP Equity,Dynamic,1992,Hardware. Global Display Panels Compeitive peers,,"5,365453773","0,582947383"
6752 JP Equity,Dynamic,1993,Hardware. Global Display Panels Compeitive peers,,"7,240765793","0,718729184"
6752 JP Equity,Dynamic,1994,Hardware. Global Display Panels Compeitive peers,,"5,466389673","0,577489454"
6752 JP Equity,Dynamic,1995,Hardware. Global Display Panels Compeitive peers,,"7,482074278","0,619035934"
6752 JP Equity,Dynamic,1996,Hardware. Global Display Panels Compeitive peers,,"6,116796962","0,576581661"
6752 JP Equity,Dynamic,1997,Hardware. Global Display Panels Compeitive peers,,"6,906100038","0,610525044"
6752 JP Equity,Dynamic,1998,Hardware. Global Display Panels Compeitive peers,,"8,952129057","0,664180215"
6752 JP Equity,Dynamic,1999,Hardware. Global Display Panels Compeitive peers,,"12,29796126","0,882865596"
6752 JP Equity,Dynamic,2000,Hardware. Global Display Panels Compeitive peers,,"8,854301715","0,648383557"
6752 JP Equity,Dynamic,2001,Hardware. Global Display Panels Compeitive peers,,"21,73873374","0,501084135"
6752 JP Equity,Dynamic,2002,Hardware. Global Display Panels Compeitive peers,,"4,333508911","0,250999603"
6752 JP Equity,Dynamic,2003,Hardware. Global Display Panels Compeitive peers,,"6,669672278","0,422369669"
6752 JP Equity,Dynamic,2004,Hardware. Global Display Panels Compeitive peers,,"5,678992036","0,413174031"
6752 JP Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"7,172195631","0,583553538"
6752 JP Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,"5,894555236","0,50299913"
6752 JP Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"4,993175156","0,462495901"
6752 JP Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"4,098958124","0,231025211"
6752 JP Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,"8,132006984","0,535765646"
6752 JP Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,"4,651569273","0,359873168"
6752 JP Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,"6,621422128","0,353180613"
6752 JP Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"4,392346371","0,300902441"
6752 JP Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"4,400189873","0,36183969"
6752 JP Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"5,218352979","0,452124997"
6752 JP Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"4,625165036","0,303386159"
6752 JP Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"5,518503719","0,405167064"
6752 JP Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"5,882654299","0,485090864"
6752 JP Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,,"3,765148128","0,327778771"
6752 JP Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,,"3,835669792","0,338693704"
6752 JP Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,"4,82321013","5,612353464","0,500113019"
6752 JP Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,"3,732550318","5,142252167","0,493647205"
6752 JP Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,"4,258486456","5,33005897","0,425839609"
6752 JP Equity,Dynamic,2023,Hardware. Global Display Panels Compeitive peers,"4,587622539","5,364135364","0,477704538"
6752 JP Equity,Dynamic,2024,Hardware. Global Display Panels Compeitive peers,"5,340883785",,
6753 JP Equity,Dynamic,1991,Hardware. Global Display Panels Compeitive peers,,,"0,814987616"
6753 JP Equity,Dynamic,1992,Hardware. Global Display Panels Compeitive peers,,,"0,814536029"
6753 JP Equity,Dynamic,1993,Hardware. Global Display Panels Compeitive peers,,,"1,122687727"
6753 JP Equity,Dynamic,1994,Hardware. Global Display Panels Compeitive peers,,,"0,862941483"
6753 JP Equity,Dynamic,1995,Hardware. Global Display Panels Compeitive peers,,,"1,098195485"
6753 JP Equity,Dynamic,1996,Hardware. Global Display Panels Compeitive peers,,"7,31462259","0,910252979"
6753 JP Equity,Dynamic,1997,Hardware. Global Display Panels Compeitive peers,,"5,722476106","0,629396883"
6753 JP Equity,Dynamic,1998,Hardware. Global Display Panels Compeitive peers,,"8,638641452","0,908757899"
6753 JP Equity,Dynamic,1999,Hardware. Global Display Panels Compeitive peers,,"12,51822352","1,377746053"
6753 JP Equity,Dynamic,2000,Hardware. Global Display Panels Compeitive peers,,"7,51491799","0,911870641"
6753 JP Equity,Dynamic,2001,Hardware. Global Display Panels Compeitive peers,,"10,69411097","1,154648675"
6753 JP Equity,Dynamic,2002,Hardware. Global Display Panels Compeitive peers,,"5,911437533","0,691831274"
6753 JP Equity,Dynamic,2003,Hardware. Global Display Panels Compeitive peers,,"7,620801538","0,921941317"
6753 JP Equity,Dynamic,2004,Hardware. Global Display Panels Compeitive peers,,"5,838052285","0,736414641"
6753 JP Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"6,837337173","0,8559025"
6753 JP Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,"6,717653373","0,848709212"
6753 JP Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"4,867682137","0,639957372"
6753 JP Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"5,432430999","0,476294823"
6753 JP Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,"5,625285984","0,645679079"
6753 JP Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,"4,358574636","0,50621215"
6753 JP Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,"7,661738089","0,657879633"
6753 JP Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"41,58420674","0,528471043"
6753 JP Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"5,409562917","0,429366706"
