Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
3673 TT Equity,Dynamic,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,529067381","0,126900107"
3673 TT Equity,Dynamic,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,"1,102729592","1,180568146","0,055487765"
3673 TT Equity,Dynamic,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,"0,730366083","0,985368907","0,052377302"
6727 JP Equity,Dynamic,2003,Hardware. Global Electronics Touch Solutions Competitve Peers,,"36,68875193","4,325602519"
6727 JP Equity,Dynamic,2004,Hardware. Global Electronics Touch Solutions Competitve Peers,,"32,71589883","4,103620191"
6727 JP Equity,Dynamic,2005,Hardware. Global Electronics Touch Solutions Competitve Peers,,"23,06599789","3,641797266"
6727 JP Equity,Dynamic,2006,Hardware. Global Electronics Touch Solutions Competitve Peers,,"25,4052272","4,367401562"
6727 JP Equity,Dynamic,2007,Hardware. Global Electronics Touch Solutions Competitve Peers,,"12,49500749","2,060113019"
6727 JP Equity,Dynamic,2008,Hardware. Global Electronics Touch Solutions Competitve Peers,,"6,138940841","0,903490831"
6727 JP Equity,Dynamic,2009,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,71477783","1,420264701"
6727 JP Equity,Dynamic,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"7,688273572","0,937617543"
6727 JP Equity,Dynamic,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,20352281","1,413491286"
6727 JP Equity,Dynamic,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"14,98786575","2,227301062"
6727 JP Equity,Dynamic,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,10935555","1,347010555"
6727 JP Equity,Dynamic,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,887181947","1,075855269"
6727 JP Equity,Dynamic,2015,Hardware. Global Electronics Touch Solutions Competitve Peers,,"12,71879822","0,929392956"
6727 JP Equity,Dynamic,2016,Hardware. Global Electronics Touch Solutions Competitve Peers,,"45,71076519","0,898396751"
6727 JP Equity,Dynamic,2017,Hardware. Global Electronics Touch Solutions Competitve Peers,,"13,569429","0,981140269"
6727 JP Equity,Dynamic,2018,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,10766274","0,803671191"
6727 JP Equity,Dynamic,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,773334285","0,441164638"
6727 JP Equity,Dynamic,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,"7,264627569","6,078595657","0,879076372"
6727 JP Equity,Dynamic,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,"6,118452615","8,799054111","1,204387359"
6727 JP Equity,Dynamic,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,"4,021148","23,40516964","0,873974646"
6727 JP Equity,Dynamic,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,"8,010574407","8,329207042","0,674850613"
6727 JP Equity,Dynamic,2024,Hardware. Global Electronics Touch Solutions Competitve Peers,"6,929773996",,
7915 JP Equity,Dynamic,1994,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,885836542"
7915 JP Equity,Dynamic,1995,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,982192031"
7915 JP Equity,Dynamic,1996,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,518027027"
7915 JP Equity,Dynamic,1997,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,344292453"
7915 JP Equity,Dynamic,1998,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,387985537"
7915 JP Equity,Dynamic,1999,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,259951458","0,193218833"
7915 JP Equity,Dynamic,2000,Hardware. Global Electronics Touch Solutions Competitve Peers,,"1,343222786","0,144448525"
7915 JP Equity,Dynamic,2001,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,48362252","0,225900594"
7915 JP Equity,Dynamic,2002,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,304627399","0,301733853"
7915 JP Equity,Dynamic,2003,Hardware. Global Electronics Touch Solutions Competitve Peers,,"6,359313384","1,015671483"
7915 JP Equity,Dynamic,2004,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,367185995","0,930124382"
7915 JP Equity,Dynamic,2005,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,99689048","2,153224913"
7915 JP Equity,Dynamic,2006,Hardware. Global Electronics Touch Solutions Competitve Peers,,"6,600633069","1,377106215"
7915 JP Equity,Dynamic,2007,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,129199333","1,938301213"
7915 JP Equity,Dynamic,2008,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,369410358","1,019190714"
7915 JP Equity,Dynamic,2009,Hardware. Global Electronics Touch Solutions Competitve Peers,,"7,30780761","1,17693892"
7915 JP Equity,Dynamic,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,27730812","0,729480948"
7915 JP Equity,Dynamic,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,687101148"
7915 JP Equity,Dynamic,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"25,33356328","0,794621814"
7915 JP Equity,Dynamic,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,352906036","0,516201709"
7915 JP Equity,Dynamic,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,018916443","0,629695096"
7915 JP Equity,Dynamic,2015,Hardware. Global Electronics Touch Solutions Competitve Peers,,"3,524031377","0,558774717"
7915 JP Equity,Dynamic,2016,Hardware. Global Electronics Touch Solutions Competitve Peers,,"27,45692367","1,292207682"
7915 JP Equity,Dynamic,2018,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,577454867","0,382742003"
7915 JP Equity,Dynamic,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,478940863"
7915 JP Equity,Dynamic,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,416968236","0,50686086"
7915 JP Equity,Dynamic,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,"4,58672942","3,461011983","0,47302417"
7915 JP Equity,Dynamic,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,"3,979779963","5,048077067","0,481792933"
7915 JP Equity,Dynamic,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,"5,356684845","14,96323389","0,533311545"
7915 JP Equity,Dynamic,2024,Hardware. Global Electronics Touch Solutions Competitve Peers,"5,562238472",,
Harware Global Electronics Touch Solutions ,Average,1994,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,885836542"
Harware Global Electronics Touch Solutions ,Average,1995,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,982192031"
Harware Global Electronics Touch Solutions ,Average,1996,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,518027027"
Harware Global Electronics Touch Solutions ,Average,1997,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,344292453"
Harware Global Electronics Touch Solutions ,Average,1998,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,387985537"
Harware Global Electronics Touch Solutions ,Average,1999,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,259951458","0,193218833"
Harware Global Electronics Touch Solutions ,Average,2000,Hardware. Global Electronics Touch Solutions Competitve Peers,,"1,343222786","0,144448525"
Harware Global Electronics Touch Solutions ,Average,2001,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,861348639","0,67093868"
Harware Global Electronics Touch Solutions ,Average,2002,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,45418893","1,367673192"
Harware Global Electronics Touch Solutions ,Average,2003,Hardware. Global Electronics Touch Solutions Competitve Peers,,"20,21314771","2,750786493"
Harware Global Electronics Touch Solutions ,Average,2004,Hardware. Global Electronics Touch Solutions Competitve Peers,,"13,8624195","2,55343778"
Harware Global Electronics Touch Solutions ,Average,2005,Hardware. Global Electronics Touch Solutions Competitve Peers,,"14,88773323","2,326181025"
Harware Global Electronics Touch Solutions ,Average,2006,Hardware. Global Electronics Touch Solutions Competitve Peers,,"17,93884606","2,555091897"
Harware Global Electronics Touch Solutions ,Average,2007,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,2599745","4,556479295"
Harware Global Electronics Touch Solutions ,Average,2008,Hardware. Global Electronics Touch Solutions Competitve Peers,,"6,257210715","1,437274785"
Harware Global Electronics Touch Solutions ,Average,2009,Hardware. Global Electronics Touch Solutions Competitve Peers,,"13,34611783","3,911871225"
Harware Global Electronics Touch Solutions ,Average,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"25,22234459","5,644754261"
Harware Global Electronics Touch Solutions ,Average,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,69515529","2,342159697"
Harware Global Electronics Touch Solutions ,Average,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,06843268","2,922517139"
Harware Global Electronics Touch Solutions ,Average,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,32273372","1,975484288"
Harware Global Electronics Touch Solutions ,Average,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"23,00436073","1,542796008"
Harware Global Electronics Touch Solutions ,Average,2015,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,67323693","1,531263277"
Harware Global Electronics Touch Solutions ,Average,2016,Hardware. Global Electronics Touch Solutions Competitve Peers,,"21,14802902","1,758887176"
Harware Global Electronics Touch Solutions ,Average,2017,Hardware. Global Electronics Touch Solutions Competitve Peers,,"17,18675995","1,670693799"
Harware Global Electronics Touch Solutions ,Average,2018,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,216178004","1,187068301"
Harware Global Electronics Touch Solutions ,Average,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,63453354","1,124014245"
Harware Global Electronics Touch Solutions ,Average,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,"10,55292317","17,26081982","1,774790752"
Harware Global Electronics Touch Solutions ,Average,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,"7,110938018","7,099690558","1,479397964"
Harware Global Electronics Touch Solutions ,Average,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,"5,149105856","8,697817694","1,241056017"
Harware Global Electronics Touch Solutions ,Average,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,"9,984104555","37,12619458","2,104097494"
Harware Global Electronics Touch Solutions ,Average,2024,Hardware. Global Electronics Touch Solutions Competitve Peers,"16,24515241",,
SYNA US Equity,Dynamic,2001,Hardware. Global Electronics Touch Solutions Competitve Peers,,"7,239074758","1,115976765"
SYNA US Equity,Dynamic,2002,Hardware. Global Electronics Touch Solutions Competitve Peers,,"18,60375046","2,43361253"
SYNA US Equity,Dynamic,2003,Hardware. Global Electronics Touch Solutions Competitve Peers,,"17,59137783","2,911085476"
SYNA US Equity,Dynamic,2004,Hardware. Global Electronics Touch Solutions Competitve Peers,,"12,6011363","3,461060926"
SYNA US Equity,Dynamic,2005,Hardware. Global Electronics Touch Solutions Competitve Peers,,"19,08686656","2,27389335"
SYNA US Equity,Dynamic,2006,Hardware. Global Electronics Touch Solutions Competitve Peers,,"24,389661","2,979285581"
SYNA US Equity,Dynamic,2007,Hardware. Global Electronics Touch Solutions Competitve Peers,,"23,36712313","3,431965514"
SYNA US Equity,Dynamic,2008,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,98886264","2,560875953"
SYNA US Equity,Dynamic,2009,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,28264587","1,41391623"
SYNA US Equity,Dynamic,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"7,367451835","1,030109937"
SYNA US Equity,Dynamic,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,"8,196260555","1,165791987"
SYNA US Equity,Dynamic,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"8,343936905","1,40246311"
SYNA US Equity,Dynamic,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"30,74870926","3,054365059"
SYNA US Equity,Dynamic,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,28051912","1,818925749"
SYNA US Equity,Dynamic,2015,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,899401219","1,065422388"
SYNA US Equity,Dynamic,2016,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,43481854","0,954692977"
SYNA US Equity,Dynamic,2017,Hardware. Global Electronics Touch Solutions Competitve Peers,,"31,6130144","1,180906936"
SYNA US Equity,Dynamic,2018,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,72624183","0,755543593"
SYNA US Equity,Dynamic,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,"12,16779123","1,421202395"
SYNA US Equity,Dynamic,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,,"19,3055314","4,162016623"
SYNA US Equity,Dynamic,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,483118255","2,783284578"
SYNA US Equity,Dynamic,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,"5,500453597","10,45448358","2,500404492"
SYNA US Equity,Dynamic,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,"13,79871574","187,3844374","3,789095358"
SYNA US Equity,Dynamic,2024,Hardware. Global Electronics Touch Solutions Competitve Peers,"16,1330541",,
